data/ImagenesCarasRed/s1/4.pgm, 1,
data/ImagenesCarasRed/s1/7.pgm, 1,
data/ImagenesCarasRed/s1/2.pgm, 1,
data/ImagenesCarasRed/s1/8.pgm, 1,
data/ImagenesCarasRed/s1/1.pgm, 1,
data/ImagenesCarasRed/s2/4.pgm, 2,
data/ImagenesCarasRed/s2/6.pgm, 2,
data/ImagenesCarasRed/s2/5.pgm, 2,
data/ImagenesCarasRed/s2/3.pgm, 2,
data/ImagenesCarasRed/s2/1.pgm, 2,
data/ImagenesCarasRed/s2/8.pgm, 2,
data/ImagenesCarasRed/s3/2.pgm, 3,
data/ImagenesCarasRed/s3/4.pgm, 3,
data/ImagenesCarasRed/s3/1.pgm, 3,
data/ImagenesCarasRed/s3/8.pgm, 3,
data/ImagenesCarasRed/s3/7.pgm, 3,
data/ImagenesCarasRed/s3/3.pgm, 3,
data/ImagenesCarasRed/s3/5.pgm, 3,
data/ImagenesCarasRed/s3/10.pgm, 3,
data/ImagenesCarasRed/s4/9.pgm, 4,
data/ImagenesCarasRed/s4/4.pgm, 4,
data/ImagenesCarasRed/s4/2.pgm, 4,
data/ImagenesCarasRed/s4/6.pgm, 4,
data/ImagenesCarasRed/s4/5.pgm, 4,
data/ImagenesCarasRed/s5/4.pgm, 5,
data/ImagenesCarasRed/s5/1.pgm, 5,
data/ImagenesCarasRed/s5/10.pgm, 5,
data/ImagenesCarasRed/s5/8.pgm, 5,
data/ImagenesCarasRed/s5/6.pgm, 5,
data/ImagenesCarasRed/s5/9.pgm, 5,
data/ImagenesCarasRed/s5/2.pgm, 5,
data/ImagenesCarasRed/s6/9.pgm, 6,
data/ImagenesCarasRed/s6/6.pgm, 6,
data/ImagenesCarasRed/s6/4.pgm, 6,
data/ImagenesCarasRed/s6/8.pgm, 6,
data/ImagenesCarasRed/s6/2.pgm, 6,
data/ImagenesCarasRed/s6/1.pgm, 6,
data/ImagenesCarasRed/s7/5.pgm, 7,
data/ImagenesCarasRed/s7/9.pgm, 7,
data/ImagenesCarasRed/s7/2.pgm, 7,
data/ImagenesCarasRed/s7/3.pgm, 7,
data/ImagenesCarasRed/s7/7.pgm, 7,
data/ImagenesCarasRed/s7/8.pgm, 7,
data/ImagenesCarasRed/s7/4.pgm, 7,
data/ImagenesCarasRed/s8/8.pgm, 8,
data/ImagenesCarasRed/s8/6.pgm, 8,
data/ImagenesCarasRed/s8/5.pgm, 8,
data/ImagenesCarasRed/s9/4.pgm, 9,
data/ImagenesCarasRed/s9/1.pgm, 9,
data/ImagenesCarasRed/s9/9.pgm, 9,
data/ImagenesCarasRed/s9/10.pgm, 9,
data/ImagenesCarasRed/s9/3.pgm, 9,
data/ImagenesCarasRed/s9/7.pgm, 9,
data/ImagenesCarasRed/s9/6.pgm, 9,
data/ImagenesCarasRed/s10/6.pgm, 10,
data/ImagenesCarasRed/s10/9.pgm, 10,
data/ImagenesCarasRed/s10/2.pgm, 10,
data/ImagenesCarasRed/s10/4.pgm, 10,
data/ImagenesCarasRed/s10/10.pgm, 10,
data/ImagenesCarasRed/s10/8.pgm, 10,
data/ImagenesCarasRed/s11/3.pgm, 11,
data/ImagenesCarasRed/s11/4.pgm, 11,
data/ImagenesCarasRed/s11/9.pgm, 11,
data/ImagenesCarasRed/s11/10.pgm, 11,
data/ImagenesCarasRed/s11/2.pgm, 11,
data/ImagenesCarasRed/s11/8.pgm, 11,
data/ImagenesCarasRed/s12/5.pgm, 12,
data/ImagenesCarasRed/s12/8.pgm, 12,
data/ImagenesCarasRed/s12/7.pgm, 12,
data/ImagenesCarasRed/s12/6.pgm, 12,
data/ImagenesCarasRed/s12/3.pgm, 12,
data/ImagenesCarasRed/s13/8.pgm, 13,
data/ImagenesCarasRed/s13/5.pgm, 13,
data/ImagenesCarasRed/s13/7.pgm, 13,
data/ImagenesCarasRed/s13/1.pgm, 13,
data/ImagenesCarasRed/s13/4.pgm, 13,
data/ImagenesCarasRed/s13/9.pgm, 13,
data/ImagenesCarasRed/s13/6.pgm, 13,
data/ImagenesCarasRed/s13/2.pgm, 13,
data/ImagenesCarasRed/s14/6.pgm, 14,
data/ImagenesCarasRed/s14/1.pgm, 14,
data/ImagenesCarasRed/s14/8.pgm, 14,
data/ImagenesCarasRed/s14/7.pgm, 14,
data/ImagenesCarasRed/s14/2.pgm, 14,
data/ImagenesCarasRed/s15/4.pgm, 15,
data/ImagenesCarasRed/s15/5.pgm, 15,
data/ImagenesCarasRed/s15/2.pgm, 15,
