data/ImagenesCaras/s1/8.pgm, 5,
data/ImagenesCaras/s2/4.pgm, 27,
data/ImagenesCaras/s3/7.pgm, 5,
data/ImagenesCaras/s4/8.pgm, 15,
data/ImagenesCaras/s4/5.pgm, 35,
data/ImagenesCaras/s6/7.pgm, 23,
data/ImagenesCaras/s7/7.pgm, 7,
data/ImagenesCaras/s12/3.pgm, 5,
data/ImagenesCaras/s12/9.pgm, 12,
data/ImagenesCaras/s12/7.pgm, 12,
data/ImagenesCaras/s12/10.pgm, 12,
data/ImagenesCaras/s13/7.pgm, 13,
data/ImagenesCaras/s15/7.pgm, 5,
data/ImagenesCaras/s16/4.pgm, 13,
data/ImagenesCaras/s16/1.pgm, 16,
data/ImagenesCaras/s16/8.pgm, 13,
data/ImagenesCaras/s18/3.pgm, 5,
data/ImagenesCaras/s19/1.pgm, 27,
data/ImagenesCaras/s20/5.pgm, 21,
data/ImagenesCaras/s21/3.pgm, 21,
data/ImagenesCaras/s21/2.pgm, 21,
data/ImagenesCaras/s21/5.pgm, 21,
data/ImagenesCaras/s22/7.pgm, 39,
data/ImagenesCaras/s24/3.pgm, 17,
data/ImagenesCaras/s25/5.pgm, 5,
data/ImagenesCaras/s26/2.pgm, 5,
data/ImagenesCaras/s27/2.pgm, 27,
data/ImagenesCaras/s28/8.pgm, 37,
data/ImagenesCaras/s28/5.pgm, 28,
data/ImagenesCaras/s29/6.pgm, 23,
data/ImagenesCaras/s31/1.pgm, 23,
data/ImagenesCaras/s32/1.pgm, 32,
data/ImagenesCaras/s32/10.pgm, 32,
data/ImagenesCaras/s34/9.pgm, 34,
data/ImagenesCaras/s34/3.pgm, 15,
data/ImagenesCaras/s36/2.pgm, 23,
data/ImagenesCaras/s36/7.pgm, 7,
data/ImagenesCaras/s37/6.pgm, 28,
data/ImagenesCaras/s39/1.pgm, 39,
data/ImagenesCaras/s40/1.pgm, 5,
data/ImagenesCaras/s40/9.pgm, 5,
