data/ImagenesCarasRed/s1/10.pgm, 25,
data/ImagenesCarasRed/s1/2.pgm, 1,
data/ImagenesCarasRed/s3/8.pgm, 3,
data/ImagenesCarasRed/s3/10.pgm, 4,
data/ImagenesCarasRed/s4/5.pgm, 4,
data/ImagenesCarasRed/s5/10.pgm, 18,
data/ImagenesCarasRed/s5/2.pgm, 5,
data/ImagenesCarasRed/s6/7.pgm, 6,
data/ImagenesCarasRed/s6/6.pgm, 6,
data/ImagenesCarasRed/s7/7.pgm, 23,
data/ImagenesCarasRed/s7/3.pgm, 36,
data/ImagenesCarasRed/s7/1.pgm, 36,
data/ImagenesCarasRed/s9/6.pgm, 23,
data/ImagenesCarasRed/s11/10.pgm, 38,
data/ImagenesCarasRed/s11/2.pgm, 22,
data/ImagenesCarasRed/s11/3.pgm, 8,
data/ImagenesCarasRed/s12/6.pgm, 12,
data/ImagenesCarasRed/s13/4.pgm, 13,
data/ImagenesCarasRed/s14/8.pgm, 28,
data/ImagenesCarasRed/s14/1.pgm, 14,
data/ImagenesCarasRed/s14/9.pgm, 22,
data/ImagenesCarasRed/s16/7.pgm, 16,
data/ImagenesCarasRed/s17/5.pgm, 3,
data/ImagenesCarasRed/s18/9.pgm, 18,
data/ImagenesCarasRed/s19/2.pgm, 19,
data/ImagenesCarasRed/s21/1.pgm, 21,
data/ImagenesCarasRed/s21/10.pgm, 21,
data/ImagenesCarasRed/s22/9.pgm, 22,
data/ImagenesCarasRed/s23/3.pgm, 6,
data/ImagenesCarasRed/s24/9.pgm, 24,
data/ImagenesCarasRed/s25/4.pgm, 3,
data/ImagenesCarasRed/s26/8.pgm, 26,
data/ImagenesCarasRed/s26/3.pgm, 26,
data/ImagenesCarasRed/s29/3.pgm, 29,
data/ImagenesCarasRed/s29/7.pgm, 29,
data/ImagenesCarasRed/s33/8.pgm, 33,
data/ImagenesCarasRed/s36/8.pgm, 36,
data/ImagenesCarasRed/s36/5.pgm, 36,
data/ImagenesCarasRed/s38/7.pgm, 38,
data/ImagenesCarasRed/s39/10.pgm, 29,
