data/ImagenesCarasRed/s1/5.pgm, 40,
data/ImagenesCarasRed/s1/2.pgm, 25,
data/ImagenesCarasRed/s35/6.pgm, 32,
data/ImagenesCarasRed/s4/3.pgm, 25,
data/ImagenesCarasRed/s5/9.pgm, 1,
data/ImagenesCarasRed/s38/7.pgm, 38,
data/ImagenesCarasRed/s38/4.pgm, 9,
data/ImagenesCarasRed/s40/4.pgm, 25,
data/ImagenesCarasRed/s9/9.pgm, 9,
data/ImagenesCarasRed/s12/10.pgm, 35,
data/ImagenesCarasRed/s13/4.pgm, 18,
data/ImagenesCarasRed/s13/7.pgm, 1,
data/ImagenesCarasRed/s13/10.pgm, 1,
data/ImagenesCarasRed/s14/8.pgm, 37,
data/ImagenesCarasRed/s16/5.pgm, 27,
data/ImagenesCarasRed/s8/1.pgm, 25,
data/ImagenesCarasRed/s3/5.pgm, 25,
data/ImagenesCarasRed/s20/7.pgm, 20,
data/ImagenesCarasRed/s23/6.pgm, 38,
data/ImagenesCarasRed/s24/3.pgm, 29,
data/ImagenesCarasRed/s24/2.pgm, 9,
data/ImagenesCarasRed/s36/7.pgm, 9,
data/ImagenesCarasRed/s6/1.pgm, 6,
data/ImagenesCarasRed/s26/2.pgm, 32,
